,SMALL LoVAR,ME1 VAR2,ME1 VAR3,ME1 VAR4,SMALL HiVAR,ME2 VAR1,ME2 VAR2,ME2 VAR3,ME2 VAR4,ME2 VAR5,ME3 VAR1,ME3 VAR2,ME3 VAR3,ME3 VAR4,ME3 VAR5,ME4 VAR1,ME4 VAR2,ME4 VAR3,ME4 VAR4,ME4 VAR5,BIG LoVAR,ME5 VAR2,ME5 VAR3,ME5 VAR4,BIG HiVAR
199911,2.1238,5.2389,8.6646,16.8326,50.7333,1.7961,3.8118,6.144,9.7044,28.216,1.5508,3.3017,5.0014,8.1215,23.8772,1.6153,3.1679,4.9792,7.6704,24.4574,1.6281,2.5914,4.0233,5.6218,12.7093
199912,2.4678,6.0628,9.9146,19.8603,83.2926,2.1117,4.4369,7.0563,11.3986,40.9989,1.6259,3.6582,5.8117,9.0941,28.4858,1.7581,3.31,4.9276,8.0737,27.0406,1.9767,3.164,4.6624,6.5456,15.6986
200001,2.8551,6.8572,11.7901,22.5847,112.6761,2.2397,5.0277,8.0613,12.3813,47.6987,1.9193,4.0655,6.3186,9.5843,39.4858,1.7719,3.7078,5.6386,8.7223,33.7156,2.1866,3.5261,5.0973,6.8712,19.7164
200002,3.058,7.2837,12.7154,22.9664,115.1563,2.4765,5.276,8.816,13.7007,59.876,2.3203,4.3562,6.7799,9.8326,40.3737,2.1334,3.8248,5.7796,8.7412,36.158,2.7896,4.1233,5.6754,8.168,21.8421
200003,3.1896,7.5136,13.0838,22.6897,102.814,2.7895,5.5379,8.9122,14.3662,58.8072,2.644,4.9581,7.4339,11.9884,52.121,2.5279,4.3822,6.3931,9.3337,39.0601,3.3533,4.995,6.4641,9.3194,24.7513
200004,3.2524,7.7368,12.8029,21.0066,71.5905,3.5088,6.6325,10.1549,16.2955,60.5301,3.1367,6.0537,9.0128,13.5888,45.5404,3.3577,5.848,8.2699,12.2966,41.1682,3.97,6.3304,8.0144,11.2098,24.2846
200005,3.4665,8.394,13.9532,22.4319,69.7734,3.4415,6.9984,10.5938,17.4104,62.3192,3.3936,6.2214,9.2146,13.6128,45.1003,3.184,5.4425,8.4456,12.9205,39.7318,4.1888,6.45,8.2915,11.354,25.9415
200006,3.0165,7.2791,12.2837,20.8108,59.1335,2.9282,5.8371,9.0805,13.8586,48.0971,3.2978,6.0287,8.6085,12.5243,40.6911,3.2871,5.1825,7.6412,10.9368,37.2239,3.6206,5.9544,7.4425,10.4897,24.2188
200007,2.8918,6.8141,11.5796,20.6664,59.7414,2.779,5.4085,7.8467,12.3861,47.3153,3.0748,5.623,7.5916,10.7343,41.9908,2.9797,4.6576,6.4892,9.5958,34.5556,3.2907,4.913,6.6207,9.2111,22.7381
200008,2.6424,6.0648,10.1294,19.4568,57.9333,2.4519,4.9054,7.4755,11.0298,38.0286,2.8645,5.2529,7.4746,10.4663,34.0591,2.5861,4.4317,6.1137,9.2102,28.5123,3.0827,4.4777,5.8285,7.9906,19.0918
200009,2.421,5.7358,10.2693,18.8025,56.5445,2.3648,4.6601,7.1786,10.4591,36.5111,2.5247,4.7811,6.7694,9.8504,31.2499,2.0767,3.8068,5.5834,8.1084,27.0119,2.5659,3.8656,5.3859,7.5726,18.5573
200010,2.2463,5.9745,10.5345,20.2046,57.9196,2.0925,4.5027,6.951,10.3393,34.6329,2.23,3.8783,5.8019,9.0834,26.9815,1.9747,3.5124,5.0638,7.5237,24.1898,2.2952,3.6476,4.8817,7.3482,17.9758
200011,2.7805,7.0023,12.5843,25.1396,69.2961,2.2357,4.7211,7.269,10.7333,36.8278,2.215,3.984,6.1702,9.8002,33.4643,2.208,4.0366,5.9099,8.427,28.9336,2.5481,4.1433,5.8511,8.3089,18.5119
200012,3.2398,8.4785,14.9222,27.5958,72.4184,2.055,4.9689,7.5335,12.2413,45.2142,2.3755,4.3249,6.8452,11.1794,32.9258,2.3059,4.1022,5.9376,8.6947,28.2414,3.0382,4.4861,5.7761,9.0421,20.7157
200101,3.2311,9.5986,18.3457,34.1058,101.2683,2.6343,5.6594,8.5693,14.1763,49.0224,2.4806,4.6758,7.385,12.6831,40.2099,2.2054,4.1106,6.4168,10.315,33.184,2.9262,4.3466,6.1414,9.0026,21.8925
200102,3.1286,8.7953,17.8672,36.6718,117.944,2.7573,6.1479,9.4192,14.8028,55.2317,2.7881,5.012,7.8122,12.2135,40.5331,2.4712,4.4258,6.5232,10.5429,35.5188,3.1194,4.4985,5.8129,9.2649,22.0682
200103,2.9657,8.4688,17.0617,33.6526,102.092,3.0442,6.1719,9.4668,14.0624,45.0503,2.8251,5.0817,7.9157,12.1109,39.2035,2.3899,4.1942,5.8553,9.3867,28.7991,2.5765,3.9617,5.2151,7.938,17.699
200104,2.6527,7.1814,13.5831,25.6097,73.4118,2.5597,4.8148,7.691,11.7602,34.6937,2.3629,4.0144,6.0768,9.3184,28.0689,2.0812,3.6858,5.303,8.1327,25.1208,2.2344,3.5381,4.5218,6.463,15.3618
200105,2.0949,5.7111,10.8706,22.0518,69.9397,2.2117,4.2968,6.8004,10.412,33.644,1.8366,3.3465,5.1513,8.4134,27.2179,1.6348,2.8634,4.3559,6.3461,24.5609,1.8597,2.7463,3.8117,5.3126,17.9109
200106,2.1433,5.2809,10.6811,20.9602,69.8582,2.0743,4.1643,6.6261,10.1052,32.8476,1.6894,3.0841,5.1534,8.1386,26.1482,1.5053,2.6084,4.1683,6.4913,22.5458,1.7974,2.4935,3.436,4.5209,14.3474
200107,1.8981,4.92,10.4659,19.7939,62.0427,2.017,4.0713,6.4745,10.2397,30.7347,1.5794,3.0801,4.9544,7.4069,23,1.2563,2.2391,3.7,5.9208,19.6073,1.4618,2.0745,2.7397,3.7989,10.4616
200108,2.0088,4.7491,9.4163,17.4537,48.894,1.8314,3.6939,6.3024,9.6235,25.0609,1.4774,2.6116,4.3428,6.82,18.7754,1.2025,2.0219,3.2665,5.7502,16.2244,1.1743,1.8828,2.5178,3.7724,9.0941
200109,1.7477,4.5403,8.3288,15.0536,46.1373,1.5176,3.2788,5.7175,9.0986,23.8036,1.3511,2.4952,3.9765,6.195,16.603,1.2101,1.9637,3.1792,5.4037,15.6766,1.0874,1.6531,2.3734,3.5056,8.5505
200110,2.5788,6.2953,11.6244,20.3455,55.748,2.2079,4.3121,7.0647,11.0138,29.4723,1.7967,3.3068,4.9272,7.3688,19.175,1.4712,2.6273,4.3436,7.2964,17.1986,1.5158,2.2029,3.2646,4.7735,10.7041
200111,2.8078,7.1133,13.5901,24.9822,76.8377,2.4382,4.9186,7.4661,11.0199,33.7736,1.9535,3.6427,5.5226,8.2329,24.5917,1.6806,2.9313,4.8066,7.4566,17.1784,1.656,2.4605,3.237,5.0937,12.217
200112,2.7384,7.0234,13.1255,25.3331,81.1455,2.5884,5.0533,7.8404,11.4753,35.2688,1.9887,3.7214,5.889,8.9865,26.5386,1.7045,3.0514,4.6979,7.5487,21.2874,1.761,2.6548,3.6753,5.4618,13.2715
200201,2.3973,6.1965,11.0345,20.3351,67.821,2.0061,3.6808,5.6694,8.7378,26.2985,1.6003,2.8649,4.5335,6.9405,20.6314,1.2336,2.1796,3.5477,5.5033,16.2336,1.2855,1.8648,2.7802,4.2086,9.6246
200202,2.0999,5.4722,9.8607,18.8988,57.9912,1.8768,3.2666,4.9942,8.215,24.0784,1.2787,2.2551,3.7855,5.9403,17.4099,1.0274,1.9117,3.0855,5.1113,12.6187,1.0517,1.5391,2.2114,3.3691,8.3717
200203,2.0243,5.5877,10.4751,17.9054,48.2226,1.8297,3.3202,5.0844,8.3035,24.6003,1.2581,2.3034,3.4861,5.3889,15.2854,1.0472,2.0195,2.9873,4.4721,11.7781,1.0742,1.5104,2.0593,3.1906,8.3202
200204,1.9,4.9648,9.3243,16.222,43.5899,1.5164,3.0132,4.9065,7.9396,21.9647,1.2037,2.284,3.4948,5.5864,16.3722,0.9983,2.0017,2.9838,4.5184,13.2329,0.925,1.4863,2.1398,3.4782,9.2443
200205,1.8141,4.246,7.9358,15.2066,44.3686,1.5102,3.029,4.6939,7.3848,18.9577,1.1217,2.0836,3.2337,5.1262,14.2947,0.9856,1.8841,3.0026,4.6323,14.9321,0.9349,1.5118,2.1316,3.269,8.7035
200206,1.8499,4.0486,7.4905,14.3193,46.9264,1.4592,2.6871,4.1457,6.7439,15.9394,1.0361,1.9456,2.9949,4.8419,12.7482,0.9481,1.732,2.7296,4.2025,12.5951,0.9049,1.3424,1.95,2.8937,6.9945
200207,2.3187,5.0005,8.2553,13.47,40.5071,1.6567,2.995,4.6743,7.387,19.8821,1.2078,2.2403,3.3389,5.2179,14.6385,1.0509,1.9664,2.9281,4.5297,14.5992,0.9872,1.4456,2.0556,3.142,9.0789
200208,2.6199,6.4379,10.3755,17.5498,52.8315,2.4609,4.3237,6.5674,10.4195,28.8029,2.1097,3.4192,5.0848,7.986,23.8853,1.7358,3.0152,4.1949,6.061,19.3119,1.5153,2.5046,3.5879,5.05,13.9891
200209,2.724,6.8804,12.0525,20.5097,63.7968,2.7357,4.7961,7.3525,11.0941,29.6256,2.3124,3.701,5.4823,8.8151,25.9581,1.8722,3.362,4.7378,6.7964,22.5215,1.7076,2.8019,3.8251,5.6619,16.527
200210,2.7181,7.1408,12.3121,21.9147,60.7579,2.7936,4.5825,7.1065,11.6611,31.0623,2.2131,3.6345,5.2596,8.3469,25.2304,1.9496,3.28,4.5836,6.6739,21.4549,1.7574,2.8707,3.9114,6.0026,13.6156
200211,2.4949,7.5173,14.1388,26.0055,74.9162,2.5945,4.5739,6.7259,10.2737,28.4308,1.9385,3.1888,4.7112,7.9705,24.41,1.9004,3.1059,4.5722,7.1628,19.7798,1.7738,2.6875,3.845,5.9533,12.0647
200212,2.3974,7.0226,13.4063,21.769,65.3288,2.6135,4.7189,6.7043,10.5991,32.2933,1.9489,3.1529,4.6608,8.0177,24.258,1.9326,3.161,4.7423,7.2072,22.6115,1.9213,2.8309,3.9735,6.4146,14.3493
200301,2.1939,6.2849,11.6763,20.6262,62.0628,2.3821,4.2527,5.9814,9.5463,26.1808,1.7687,2.8251,4.2999,6.7839,20.9539,1.599,2.71,4.1959,6.303,19.1807,1.4277,2.2286,3.3584,5.1072,11.0278
200302,1.8017,4.7465,9.0719,16.1016,53.6158,1.7818,3.3505,4.6877,7.1929,21.2756,1.3401,2.2715,3.271,4.9903,14.8824,1.0315,1.8914,3.0569,4.7481,13.1118,0.8871,1.4664,2.2822,3.8279,7.8381
200303,1.7006,4.4283,8.2306,15.1077,51.5667,1.6868,3.113,4.323,7.0833,19.3133,1.1293,2.0651,2.8979,4.5984,12.6078,0.869,1.7563,2.6029,4.0526,10.3396,0.7372,1.2353,1.8267,2.9342,6.093
200304,1.694,4.2098,7.8306,14.3022,49.5458,1.5527,3.0458,4.572,7.515,19.1049,1.1454,2.1024,2.9491,4.4676,13.0028,0.8533,1.6843,2.5453,4.0535,10.3121,0.767,1.2584,1.8511,2.9901,6.0428
200305,1.5837,3.9969,7.1666,13.0948,42.8288,1.4599,2.8552,4.2221,7.0482,20.1506,1.0038,1.9563,2.7257,4.1573,12.2822,0.8666,1.7411,2.5861,3.9542,10.5029,0.6831,1.1128,1.7312,2.8741,5.9756
200306,1.6993,4.1417,7.0615,12.9148,49.0657,1.3429,2.5367,3.8666,6.2917,17.3966,0.9999,1.8358,2.6823,4.1538,14.2047,0.8756,1.7104,2.5848,3.8801,10.3003,0.6805,1.168,1.7848,2.8386,6.9348
200307,1.937,4.2813,7.1341,12.3361,45.1233,1.3462,2.483,3.5301,5.343,14.8428,0.9821,1.7262,2.5303,4.1118,13.7459,0.8919,1.6777,2.5918,3.8873,9.5251,0.6501,1.0815,1.6437,2.652,6.5296
200308,1.8347,3.969,6.6414,11.3507,39.3593,1.3598,2.451,3.5505,5.2549,16.2161,0.9925,1.7416,2.7222,4.3952,12.353,0.904,1.5397,2.3776,3.7681,8.7202,0.6236,1.1249,1.5668,2.4067,5.7946
200309,1.6363,3.398,5.4755,9.4753,31.6394,1.2119,2.2191,3.3456,5.2196,18.9057,0.8838,1.592,2.5169,3.8644,10.9342,0.7653,1.3996,2.1336,3.3019,7.6322,0.5274,0.9774,1.4039,2.1286,4.478
200310,1.5838,3.0265,4.8923,8.2113,26.99,1.1375,2.0634,3.0534,4.8163,18.9792,0.7695,1.4625,2.2942,3.7796,10.6331,0.7212,1.316,1.9274,2.9584,6.9775,0.5451,0.8765,1.3412,2.2388,4.3838
200311,1.3953,2.8543,4.6474,7.9237,28.1757,1.0732,1.8147,2.5421,4.1278,11.7871,0.6388,1.2273,1.9098,3.0692,8.4785,0.6596,1.2056,1.7592,2.6409,6.8426,0.4992,0.8627,1.2382,1.965,3.9119
200312,1.3078,2.8115,4.8986,8.5067,25.3298,1.0588,1.7958,2.5668,4.0882,11.497,0.6678,1.269,2.0013,2.9462,7.9637,0.6585,1.1846,1.742,2.6324,6.4454,0.5264,0.8577,1.2888,1.9296,3.6606
200401,1.3767,2.8216,4.9446,8.0837,24.2252,1.1499,1.8744,2.8134,4.0885,10.3313,0.6643,1.2778,2.0081,3.1909,8.0783,0.6286,1.1737,1.6759,2.5958,6.1513,0.4971,0.8313,1.1923,1.852,3.5764
200402,1.3681,2.8987,5.1536,7.778,23.8919,1.2428,2.0422,2.99,4.3436,10.5464,0.6993,1.3356,2.152,3.5298,8.0808,0.6626,1.1547,1.7621,2.8658,6.985,0.4873,0.9297,1.2606,1.8571,3.6685
200403,1.382,2.705,4.3973,7.1439,21.2908,1.2339,2.2275,3.2339,4.471,10.5072,0.7244,1.3821,2.2209,3.5842,8.2421,0.6946,1.291,1.9633,3.094,7.5494,0.5302,0.8996,1.2854,1.9207,3.9788
200404,1.325,2.7024,4.4753,7.3942,20.9115,1.1119,2.0639,2.9043,4.1287,9.9655,0.7372,1.4112,2.1566,3.4399,8.6713,0.7053,1.2991,1.8511,2.9262,7.2884,0.5496,0.8668,1.2034,1.7273,3.654
200405,1.4856,2.8087,4.1629,6.9141,20.1054,1.1247,1.9534,2.9058,4.3045,11.8414,0.7697,1.3365,1.9898,3.126,8.2585,0.7071,1.2456,1.7829,2.5549,8.5904,0.5393,0.8452,1.1125,1.5952,3.6627
200406,1.4278,2.7374,4.4055,7.0093,20.6283,1.0951,1.9192,2.7452,4.1698,9.9974,0.7706,1.2545,1.9276,3.1183,8.47,0.7127,1.2228,1.773,2.5093,7.8932,0.517,0.8043,1.0694,1.6411,3.5525
200407,1.5019,2.6619,4.2165,6.5327,18.7149,1.031,1.8241,2.6554,4.1645,9.8297,0.7569,1.3256,2.0508,3.1902,9.0306,0.6622,1.1207,1.7229,2.5,7.5927,0.4836,0.7786,1.0499,1.5415,3.7172
200408,1.4325,2.6598,4.324,6.6784,17.9966,0.9963,1.7947,2.5675,3.9043,9.5162,0.7702,1.34,2.0716,3.2055,8.3363,0.6445,1.1426,1.728,2.681,5.7685,0.504,0.8035,1.0831,1.5587,3.7889
200409,1.4413,2.863,4.5858,7.0523,18.6069,0.9501,1.7984,2.6326,4.2209,10.9996,0.7425,1.3529,2.0302,3.1277,7.7699,0.5695,1.0224,1.6813,2.6038,5.749,0.453,0.7155,1.0207,1.4778,3.6677
200410,1.232,2.5926,4.1988,6.5968,18.3581,0.8745,1.6905,2.5965,4.0593,10.9204,0.6894,1.284,1.9886,3.0523,8.6051,0.5658,1.0817,1.6816,2.4445,5.5655,0.4412,0.7037,0.9966,1.654,3.9499
200411,1.2461,2.4503,3.9402,6.1257,18.0155,0.8215,1.6886,2.6286,3.9395,9.6811,0.6774,1.2832,1.9396,3.0199,7.9282,0.5926,1.106,1.7408,2.4161,5.1338,0.3936,0.6872,1.0416,1.6586,3.929
200412,1.2028,2.3694,3.86,5.8448,18.5459,0.8381,1.6574,2.602,3.9161,10.0775,0.73,1.3892,2.1592,3.2862,8.5454,0.6244,1.1417,1.7778,2.5605,5.181,0.4436,0.7404,1.1481,1.77,4.6504
200501,1.2479,2.3215,3.615,5.6713,19.9757,0.8327,1.6073,2.3472,3.5554,9.3599,0.7142,1.3156,2.0471,3.1872,8.4134,0.5785,1.0897,1.695,2.4951,5.3412,0.4343,0.7426,1.0689,1.7903,4.4521
200502,1.1795,2.1847,3.2786,5.2453,18.3837,0.7648,1.4315,2.2731,3.4487,9.2447,0.6342,1.1734,1.7737,2.8239,7.3802,0.5308,0.9641,1.5641,2.2623,5.089,0.4138,0.6996,0.9723,1.5455,3.7174
200503,1.2149,2.2149,3.3847,5.4016,17.1962,0.79,1.5109,2.3461,3.3935,8.5941,0.6541,1.2558,1.868,2.834,6.8523,0.5564,1.0409,1.5831,2.2578,5.7551,0.3724,0.7737,1.0297,1.594,3.8757
200504,1.2876,2.5085,3.675,5.8774,18.8495,0.8739,1.6466,2.4894,3.5904,8.4458,0.6783,1.287,2.0003,3.1955,9.4427,0.6382,1.1085,1.7074,2.4135,5.6535,0.3767,0.7508,1.0768,1.6686,4.4349
200505,1.4708,2.6918,4.1602,6.4085,19.9526,0.9445,1.8729,2.8068,3.9495,9.0129,0.7114,1.3287,2.0546,3.2056,8.6469,0.6685,1.264,1.7538,2.552,5.3162,0.4384,0.7641,1.1477,1.8166,4.5695
